qty__sum_values,qty__median,qty__mean,qty__length,qty__standard_deviation,qty__variance,qty__root_mean_square,qty__maximum,qty__absolute_maximum,qty__minimum,seller_category,inventory_category,seller_level,category1,category2,category3,warehouse _category,warehouse _region
1439.006134969325,6.5,8.668711656441717,166.0,8.128527197116595,66.07295439426417,11.883581790722554,37.0,37.0,0.0,食品饮料,A,Large,食品饮料,进口食品,饮料冲调_1,中心仓,华东
894.5555555555555,4.0,5.388888888888888,166.0,4.540646416482797,20.617469879518072,7.046814410519706,21.0,21.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,中心仓,华东
740.9268292682927,4.0,4.463414634146342,166.0,3.806130508089246,14.4866294446077,5.865892910795373,16.0,16.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
935.914110429448,3.0,5.638036809815951,166.0,5.784089192068363,33.45568778180205,8.077323000266961,25.0,25.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_5,中心仓,华东
1980.8658536585367,10.0,11.932926829268292,166.0,7.190297258765408,51.70037466940935,13.93180237378066,41.0,41.0,1.0,食品饮料,A,Large,食品饮料,饮料冲调,饮料冲调_1,中心仓,华东
3706.64596273292,19.0,22.32919254658385,166.0,12.599376728472334,158.7442939459702,25.63858681223257,70.0,70.0,3.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
3233.391304347826,17.0,19.47826086956522,166.0,12.421360806910114,154.29020429544266,23.10179323771811,66.0,66.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,中心仓,华东
506.0975609756098,2.0,3.048780487804878,166.0,3.115845391962158,9.708492506611814,4.359306707428552,13.0,13.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
430.5625,2.0,2.59375,166.0,2.8713308173476983,8.244540662650602,3.869377175354013,18.0,18.0,0.0,食品饮料,A,Large,酒类,洋酒,洋酒_1,中心仓,华东
700.439024390244,4.0,4.219512195121951,166.0,2.8391598547063115,8.060828680575963,5.085775441892694,13.0,13.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,中心仓,华东
945.3902439024392,3.0,5.695121951219512,166.0,6.510767771412131,42.39009697325889,8.650116242717274,28.0,28.0,0.0,食品饮料,A,Large,酒类,洋酒,洋酒_1,中心仓,华东
6066.638036809816,34.0,36.54601226993865,166.0,19.77774167367689,391.15906571069553,41.55442309243629,107.0,107.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_4,中心仓,华东
670.1481481481482,3.0,4.037037037037037,166.0,4.165100107113366,17.34805890227577,5.800493680772745,19.0,19.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
459.30061349693256,2.0,2.766871165644172,166.0,3.167170741813277,10.030970507798065,4.205537605951372,14.0,14.0,0.0,食品饮料,A,Large,食品饮料,进口食品,饮料冲调_1,中心仓,华东
623.0,3.0,3.753012048192771,166.0,4.160104185135288,17.306466831180142,5.602817707641418,16.0,16.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
779.6969696969697,4.0,4.696969696969697,166.0,3.9460583389947375,15.571376414749906,6.134566060366578,17.0,17.0,0.0,食品饮料,A,Large,酒类,洋酒,洋酒_1,中心仓,华东
517.3496932515337,0.0,3.116564417177914,166.0,4.328934087947388,18.739670337792887,5.334101996045107,18.0,18.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,中心仓,华东
1950.5,9.0,11.75,166.0,9.179190057977989,84.25753012048193,14.910400065742095,40.0,40.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,中心仓,华东
10677.646341463416,61.5,64.32317073170732,166.0,30.170586485230416,910.264288862768,71.0474108032315,159.0,159.0,4.0,食品饮料,A,Large,食品饮料,休闲食品,休闲食品_1,中心仓,华东
515.1030303030303,3.0,3.103030303030303,166.0,2.186002134128089,4.778605330412559,3.795708417665521,9.0,9.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
185.3496932515337,1.0,1.116564417177914,166.0,1.381428621604486,1.90834503658807,1.7762491757340595,7.0,7.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
410.90123456790127,2.0,2.475308641975309,166.0,2.7247208706027486,7.4241038226982,3.681203158715346,12.0,12.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
496.9878048780488,2.0,2.9939024390243905,166.0,2.712081295693761,7.355384954451953,4.039658001470935,12.0,12.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
983.9272727272728,4.0,5.927272727272728,166.0,4.825339286858161,23.28389923329682,7.64306621826397,20.0,20.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
363.57055214723925,2.0,2.1901840490797544,166.0,2.0046696907839348,4.018700569147757,2.9691087447230937,10.0,10.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
391.4320987654321,2.0,2.3580246913580245,166.0,2.337791368221882,5.465268481332739,3.3204742020360354,10.0,10.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,中心仓,华东
4062.901234567901,23.0,24.475308641975307,166.0,14.556578696272366,211.8939833407705,28.47691550116905,64.0,64.0,2.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,中心仓,华东
1522.3414634146343,8.0,9.170731707317074,166.0,6.768646495029077,45.81457537466941,11.398109291556215,30.0,30.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
455.7267080745341,2.0,2.7453416149068324,166.0,3.116762884916054,9.714210880790242,4.153445733764857,15.0,15.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
141.4074074074074,0.0,0.8518518518518517,166.0,1.5952573619545365,2.544846050870148,1.8084517213278255,7.0,7.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
1323.926380368098,6.0,7.975460122699386,166.0,7.22858359056933,52.25242072584818,10.763846194303238,33.0,33.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,进口食品_5,中心仓,华东
431.0,2.0,2.5963855421686746,166.0,2.574150732947772,6.626251995935551,3.656155067761497,10.0,10.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,中心仓,华东
370.2303030303031,2.0,2.2303030303030305,166.0,2.191506722771967,4.802701715954728,3.1268120063306664,10.0,10.0,0.0,食品饮料,A,Large,家庭清洁/纸品,衣物清洁,衣物清洁_1,中心仓,华东
336.0736196319018,2.0,2.0245398773006134,166.0,1.9694991114353324,3.878926749944564,2.824480211423856,9.0,9.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
1007.1341463414632,5.0,6.067073170731707,166.0,4.932228775463049,24.32688069350573,7.818967806080175,22.0,22.0,0.0,食品饮料,A,Large,家庭清洁/纸品,家庭环境清洁,家庭环境清洁_2,中心仓,华东
8566.0,51.5,51.60240963855421,166.0,19.00661885919488,361.25156045870233,54.991456072410514,105.0,105.0,11.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,中心仓,华东
435.2439024390244,2.0,2.6219512195121952,166.0,1.9766117041478923,3.906993828974435,3.283538034875783,9.0,9.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,中心仓,华东
834.0736196319019,4.5,5.024539877300614,166.0,3.470965492300341,12.047601448739744,6.106848813203403,16.0,16.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
721.0306748466257,4.0,4.343558282208589,166.0,2.8078641029187565,7.884100820459754,5.172098159490265,12.0,12.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
642.4814814814815,3.0,3.8703703703703702,166.0,3.450404007929857,11.90528781793842,5.185080001483034,19.0,19.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
1581.0987654320988,9.0,9.524691358024691,166.0,5.054165188278778,25.54458575040905,10.782593900172596,26.0,26.0,1.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
1416.060975609756,8.0,8.530487804878048,166.0,5.253138798355972,27.595467234792828,10.018217876646824,25.0,25.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
1187.0,7.0,7.150602409638554,166.0,4.648639482116567,21.60984903469299,8.528831329990158,21.0,21.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,中心仓,华东
900.8536585365854,4.0,5.426829268292683,166.0,4.130493385753825,17.0609756097561,6.8199304627653055,19.0,19.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,中心仓,华东
192.478527607362,0.0,1.1595092024539877,166.0,1.631491225502837,2.661763618892749,2.0015556973185213,7.0,7.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
284.8641975308642,1.0,1.7160493827160497,166.0,2.264096766106698,5.126134166294809,2.8409434436846754,9.0,9.0,0.0,食品饮料,A,Large,家庭清洁/纸品,衣物清洁,衣物清洁_2,中心仓,华东
180.0848484848485,0.0,1.084848484848485,166.0,1.6258679261631406,2.6434465133260314,1.954569709272116,6.0,6.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
2196.4634146341464,12.0,13.231707317073171,166.0,8.21517664086841,67.48912724066997,15.574569199992586,36.0,36.0,0.0,食品饮料,A,Large,食品饮料,休闲食品,休闲食品_1,区域仓,西南
680.1951219512196,4.0,4.097560975609756,166.0,2.684672047448416,7.207464002350866,4.8987212567353575,13.0,13.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,西南
154.58749999999998,0.0,0.93125,166.0,1.643247867552813,2.700263554216867,1.888780060440301,7.0,7.0,0.0,食品饮料,A,Large,家庭清洁/纸品,家庭环境清洁,家庭环境清洁_1,区域仓,西南
288.2085889570552,1.0,1.7361963190184049,166.0,1.959924454097613,3.841303865769827,2.6183356400474875,8.0,8.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,西南
77.87654320987653,0.0,0.4691358024691357,166.0,0.8514540327897272,0.7249739699538899,0.9721431844703998,4.0,4.0,0.0,食品饮料,A,Large,食品饮料,进口食品,饮料冲调_1,区域仓,西南
481.8048780487805,2.0,2.902439024390244,166.0,2.5179344953419247,6.339994122832794,3.8424141386810695,11.0,11.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,西南
91.6564417177914,0.0,0.5521472392638037,166.0,0.885991203369049,0.7849804124473356,1.0439573680347178,4.0,4.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,西南
360.3414634146342,1.0,2.1707317073170733,166.0,2.9032797326462894,8.42903320599471,3.6250668064390767,13.0,13.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,西南
263.76687116564415,0.0,1.588957055214724,166.0,2.3329232434083336,5.442530859634858,2.8226433325787914,10.0,10.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,西南
447.390243902439,2.0,2.695121951219512,166.0,2.43314969847451,5.920217455186599,3.630964029996975,10.0,10.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,西南
763.6,4.0,4.6000000000000005,166.0,3.5750136911019323,12.780722891566262,5.825866707329157,16.0,16.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,西南
1396.8292682926829,7.0,8.414634146341463,166.0,7.854016269050551,61.68557155451074,11.51050126498783,40.0,40.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,西南
679.0909090909091,3.0,4.090909090909091,166.0,3.420029912181918,11.696604600219056,5.332179834767551,15.0,15.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华北
114.4472049689441,0.0,0.68944099378882,166.0,1.2998425523038415,1.689590660779765,1.4713665568770689,6.0,6.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华北
333.0121951219512,2.0,2.006097560975609,166.0,2.0549585966559096,4.222854833970026,2.8718081861646536,9.0,9.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华北
421.0731707317073,2.0,2.5365853658536586,166.0,2.1153206026124303,4.474581251836614,3.302854306520279,8.0,8.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_5,区域仓,华北
190.5925925925926,0.5,1.148148148148148,166.0,1.6472767677792728,2.713520749665328,2.007925526447968,9.0,9.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华北
2552.3757575757577,15.0,15.375757575757577,166.0,7.400221028245422,54.76327126688573,17.0639149170216,36.0,36.0,1.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,华北
1752.6748466257668,9.0,10.558282208588956,166.0,8.535608023535065,72.85660433143617,13.576963118740592,40.0,40.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华北
298.5975609756098,1.0,1.798780487804878,166.0,1.7291960596288407,2.990119012635909,2.4951413298535745,8.0,8.0,0.0,食品饮料,A,Large,食品饮料,饮料冲调,饮料冲调_1,区域仓,华北
508.2469135802469,2.0,3.061728395061728,166.0,3.393280670846557,11.51435371114086,4.570397627807467,16.0,16.0,0.0,食品饮料,A,Large,食品饮料,进口食品,饮料冲调_1,区域仓,华北
537.2363636363636,3.0,3.2363636363636363,166.0,2.6613949351975728,7.083023001095292,4.190116058997907,15.0,15.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_5,区域仓,华北
987.9515151515152,5.0,5.951515151515152,166.0,4.448914935541865,19.792844103687475,7.430570415681551,20.0,20.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华北
724.7317073170732,3.0,4.365853658536586,166.0,4.412501940671818,19.47017337643256,6.207322413423508,20.0,20.0,0.0,食品饮料,A,Large,家庭清洁/纸品,家庭环境清洁,家庭环境清洁_1,区域仓,华北
6750.329268292683,40.0,40.66463414634146,166.0,20.06473782745818,402.59370408463127,45.34540962810273,97.0,97.0,6.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华北
958.319018404908,5.0,5.773006134969325,166.0,3.9580642303745233,15.666272451770269,6.999562292469704,21.0,21.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华北
8008.736196319019,48.0,48.24539877300614,166.0,15.50673853699408,240.45894005469728,50.67620193760656,93.0,93.0,10.0,食品饮料,A,Large,食品饮料,进口食品,饮料冲调_1,区域仓,华北
52.58385093167702,0.0,0.3167701863354037,166.0,0.907945915859458,0.82436578612587,0.9616179787612316,5.0,5.0,0.0,食品饮料,A,Large,食品饮料,进口食品,饮料冲调_1,区域仓,华北
564.4,3.0,3.4,166.0,3.033547368767169,9.202409638554215,4.556578720767833,13.0,13.0,0.0,食品饮料,A,Large,个人护理,身体护理,身体护理_1,区域仓,华北
358.478527607362,1.5,2.159509202453988,166.0,2.392071190986625,5.72200458274817,3.2226517928922496,10.0,10.0,0.0,食品饮料,A,Large,食品饮料,进口食品,饮料冲调_1,区域仓,华北
337.12345679012344,2.0,2.030864197530864,166.0,1.7090222650638611,2.92075710248401,2.6542732510607667,8.0,8.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华北
613.390243902439,3.0,3.695121951219512,166.0,3.3263787770546536,11.064795768439613,4.9717926347368815,14.0,14.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华北
201.64417177914112,1.0,1.2147239263803682,166.0,1.434272122557748,2.057136521546308,1.8795453542990777,6.0,6.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_5,区域仓,华北
46387.32515337423,182.0,279.441717791411,166.0,250.13228062197555,62566.15780915071,375.0384399649792,1269.0,1269.0,43.0,食品饮料,A,Large,厨具,水具,水具_7,区域仓,华北
365.8148148148148,2.0,2.203703703703704,166.0,2.2147884363835795,4.9052878179384205,3.124355586621958,10.0,10.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华北
103.87730061349691,0.0,0.6257668711656441,166.0,0.9254493507750848,0.856456500850026,1.1171574096332468,4.0,4.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华北
405.6625,2.0,2.44375,166.0,2.381522432475819,5.671649096385543,3.4122665720728125,13.0,13.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,华北
621.4878048780488,3.0,3.7439024390243913,166.0,2.7388810291433527,7.501469291801352,4.638779447735593,14.0,14.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华北
4582.822085889571,26.0,27.607361963190183,166.0,11.751152510932952,138.08958533520584,30.004266694952005,67.0,67.0,3.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,华北
264.7852760736196,1.0,1.5950920245398772,166.0,1.7618378848941765,3.104072732648385,2.376634447995549,7.0,7.0,0.0,食品饮料,A,Large,家庭清洁/纸品,家庭环境清洁,家庭环境清洁_1,区域仓,华北
2184.157575757576,12.5,13.157575757575756,166.0,6.8652710045329535,47.131945965680906,14.84094827772222,34.0,34.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华北
933.2439024390244,5.0,5.621951219512195,166.0,3.2287870970584387,10.42506611813106,6.483162934301877,17.0,17.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,华北
674.0,3.0,4.0602409638554215,166.0,4.406592535424817,19.41805777326172,5.991962488019373,17.0,17.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华北
24.441717791411044,0.0,0.147239263803681,166.0,0.455662219462236,0.2076280582452509,0.4788605841481431,2.0,2.0,0.0,食品饮料,A,Large,食品饮料,进口食品,饮料冲调_1,区域仓,华北
467.8181818181818,2.409090909090909,2.8181818181818183,166.0,2.2178702670260404,4.91894852135816,3.5862372037678627,9.0,9.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华北
372.7361963190184,2.0,2.245398773006135,166.0,2.2895572901366323,5.242072584817799,3.2068502045831915,9.0,9.0,0.0,食品饮料,A,Large,家庭清洁/纸品,家庭环境清洁,家庭环境清洁_2,区域仓,华北
110.32926829268293,0.0,0.6646341463414634,166.0,0.8379366441270883,0.7021378195709667,1.0695215603502402,3.0,3.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华北
2077.0493827160494,12.256172839506172,12.512345679012348,166.0,6.3494973279087485,40.31611631712033,14.03121201850429,32.0,32.0,1.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,华北
53.97546012269939,0.0,0.3251533742331288,166.0,0.7435136023647926,0.552812476901471,0.8115030460057805,3.0,3.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华北
80.95061728395062,0.0,0.4876543209876543,166.0,0.9646627122707886,0.9305741484456342,1.0809166874572549,4.0,4.0,0.0,食品饮料,A,Large,食品饮料,饮料冲调,饮料冲调_1,区域仓,华中
268.07453416149065,1.0,1.6149068322981364,166.0,1.9171455683216776,3.675447130135448,2.5066653560335195,9.0,9.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华中
108.3048780487805,0.0,0.6524390243902439,166.0,1.0155093220023923,1.0312591830737583,1.2070359827366588,4.0,4.0,0.0,食品饮料,A,Large,食品饮料,进口食品,饮料冲调_1,区域仓,华中
692.169696969697,4.0,4.16969696969697,166.0,2.836135675770187,8.043665571376415,5.042820479699481,13.0,13.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华中
251.54601226993864,1.0,1.5153374233128831,166.0,1.9212064113338023,3.691034074950108,2.446892229225193,9.0,9.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华中
545.5731707317073,3.0,3.286585365853658,166.0,2.905676297492981,8.44295474581252,4.386866548329906,15.0,15.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,华中
1033.4512195121952,4.0,6.225609756097561,166.0,5.603705980600195,31.4015207170144,8.376140970174244,24.0,24.0,0.0,食品饮料,A,Large,食品饮料,休闲食品,休闲食品_1,区域仓,华中
511.239263803681,2.0,3.079754601226994,166.0,2.8283879249708264,7.999778254120777,4.181467046133404,13.0,13.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华中
12318.414634146342,42.5,74.20731707317073,166.0,70.46288227450533,4965.017778430797,102.3315380790736,379.0,379.0,5.0,食品饮料,A,Large,厨具,水具,水具_7,区域仓,华中
1152.8343558282209,6.47239263803681,6.94478527607362,166.0,4.599962720831566,21.159657033040137,8.3300479928875,21.0,21.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,华中
191.6172839506173,0.0,1.154320987654321,166.0,1.5545153339694129,2.4165179235460355,1.936226966573207,7.0,7.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华中
259.69325153374234,1.0,1.5644171779141105,166.0,1.8401047960464487,3.385985660433144,2.4152405194899105,10.0,10.0,0.0,食品饮料,A,Large,食品饮料,饮料冲调,饮料冲调_1,区域仓,华南
1176.0,6.0,7.084337349397591,166.0,5.312419681665521,28.221802874147198,8.854921713613106,23.0,23.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华南
2606.7030303030306,15.0,15.703030303030303,166.0,8.220767298066939,67.58101496896678,17.72473344416933,39.0,39.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,华南
980.723926380368,5.0,5.9079754601227,166.0,4.294588659981864,18.44349175844482,7.303948644114144,21.0,21.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,华南
484.76073619631904,2.0,2.920245398773006,166.0,2.912336856368808,8.48170596496415,4.1242622557275705,12.0,12.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华南
302.0993788819876,1.0,1.819875776397516,166.0,2.4195195150749416,5.854074683828481,3.027543975790763,11.0,11.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华南
9.39622641509434,0.0,0.0566037735849056,166.0,0.2261592098039158,0.0511479881791316,0.2331351010963018,1.0,1.0,0.0,食品饮料,A,Large,食品饮料,进口食品,饮料冲调_1,区域仓,华南
