id,qty,date
9,14.0,2023-04-21
9,14.0,2023-04-22
9,13.0,2023-04-23
9,4.0,2023-04-24
9,1.0,2023-04-25
9,10.0,2023-04-26
9,5.0,2023-04-27
9,8.0,2023-04-28
9,7.0,2023-04-29
9,10.0,2023-04-30
9,6.0,2023-05-01
9,5.0,2023-05-02
9,16.0,2023-05-03
9,19.0,2023-05-04
9,19.0,2023-05-05
9,5.0,2023-05-06
9,12.0,2023-05-07
9,4.0,2023-05-08
9,6.0,2023-05-09
9,7.0,2023-05-10
9,7.0,2023-05-11
9,6.0,2023-05-12
9,6.0,2023-05-13
9,10.0,2023-05-14
9,8.0,2023-05-15
10,1.0,2023-04-03
10,1.0,2023-04-04
10,0.0,2023-04-05
10,0.0,2023-04-06
10,0.0,2023-04-07
10,0.0,2023-04-08
10,0.0,2023-04-09
10,0.0,2023-04-10
10,1.0,2023-04-11
10,1.0,2023-04-12
10,2.0,2023-04-13
10,4.0,2023-04-14
10,4.0,2023-04-15
10,21.0,2023-04-16
10,24.0,2023-04-17
10,7.0,2023-04-18
10,22.0,2023-04-19
10,8.285714285714286,2023-04-20
10,13.0,2023-04-21
10,18.0,2023-04-22
10,18.0,2023-04-23
10,7.0,2023-04-24
10,4.0,2023-04-25
10,11.0,2023-04-26
10,6.0,2023-04-27
10,13.0,2023-04-28
10,8.0,2023-04-29
10,2.0,2023-04-30
10,1.0,2023-05-01
10,10.0,2023-05-02
10,14.0,2023-05-03
10,24.0,2023-05-04
10,20.0,2023-05-05
10,19.0,2023-05-06
10,17.0,2023-05-07
10,9.0,2023-05-08
10,14.0,2023-05-09
10,3.0,2023-05-10
10,9.0,2023-05-11
10,5.0,2023-05-12
10,12.0,2023-05-13
10,3.0,2023-05-14
10,0.0,2023-05-15
11,1.0,2023-04-03
11,1.0,2023-04-04
11,0.0,2023-04-05
11,0.0,2023-04-06
11,0.0,2023-04-07
11,0.0,2023-04-08
11,0.0,2023-04-09
11,0.0,2023-04-10
11,1.0,2023-04-11
11,0.0,2023-04-12
11,1.0,2023-04-13
11,2.0,2023-04-14
11,1.0,2023-04-15
11,9.0,2023-04-16
11,18.0,2023-04-17
11,20.0,2023-04-18
11,15.0,2023-04-19
11,16.0,2023-04-20
11,8.0,2023-04-21
11,10.0,2023-04-22
11,6.0,2023-04-23
11,5.0,2023-04-24
11,8.0,2023-04-25
11,1.0,2023-04-26
11,3.0,2023-04-27
11,7.0,2023-04-28
11,4.0,2023-04-29
11,2.0,2023-04-30
11,4.0,2023-05-01
11,4.0,2023-05-02
11,10.0,2023-05-03
11,10.0,2023-05-04
11,14.0,2023-05-05
11,12.0,2023-05-06
11,16.0,2023-05-07
11,6.0,2023-05-08
11,9.0,2023-05-09
11,4.0,2023-05-10
11,5.0,2023-05-11
11,4.0,2023-05-12
11,10.0,2023-05-13
11,8.0,2023-05-14
11,9.0,2023-05-15
12,3.0,2023-04-11
12,0.0,2023-04-12
12,3.0,2023-04-13
12,3.0,2023-04-14
12,8.0,2023-04-15
12,12.0,2023-04-16
12,32.0,2023-04-17
12,23.0,2023-04-18
12,40.0,2023-04-19
12,30.0,2023-04-20
12,33.0,2023-04-21
12,25.0,2023-04-22
12,26.0,2023-04-23
12,18.0,2023-04-24
12,9.0,2023-04-25
12,11.0,2023-04-26
12,27.0,2023-04-27
12,14.0,2023-04-28
12,8.0,2023-04-29
12,9.0,2023-04-30
12,7.0,2023-05-01
12,6.0,2023-05-02
12,17.0,2023-05-03
12,27.0,2023-05-04
12,27.0,2023-05-05
12,20.0,2023-05-06
12,14.0,2023-05-07
12,13.0,2023-05-08
12,11.0,2023-05-09
12,7.0,2023-05-10
12,9.0,2023-05-11
12,10.0,2023-05-12
12,9.0,2023-05-13
12,10.0,2023-05-14
12,9.0,2023-05-15
13,2.0,2023-04-11
13,3.0,2023-04-12
13,0.0,2023-04-13
13,1.0,2023-04-14
13,1.0,2023-04-15
13,8.0,2023-04-16
13,19.0,2023-04-17
13,19.0,2023-04-18
13,16.852941176470587,2023-04-19
13,27.0,2023-04-20
13,31.0,2023-04-21
13,31.0,2023-04-22
13,28.0,2023-04-23
13,13.0,2023-04-24
13,42.0,2023-04-25
13,10.0,2023-04-26
13,11.0,2023-04-27
13,18.0,2023-04-28
13,10.0,2023-04-29
13,13.0,2023-04-30
13,14.0,2023-05-01
13,7.0,2023-05-02
13,21.0,2023-05-03
13,32.0,2023-05-04
13,25.0,2023-05-05
13,23.0,2023-05-06
13,28.0,2023-05-07
13,19.0,2023-05-08
13,17.0,2023-05-09
13,8.0,2023-05-10
13,16.0,2023-05-11
13,8.0,2023-05-12
13,20.0,2023-05-13
13,22.0,2023-05-14
13,26.0,2023-05-15
14,2.0,2023-04-11
14,0.0,2023-04-12
14,0.0,2023-04-13
14,0.0,2023-04-14
14,1.0,2023-04-15
14,4.0,2023-04-16
14,3.0,2023-04-17
14,6.0,2023-04-18
14,14.0,2023-04-19
14,10.0,2023-04-20
14,2.0,2023-04-21
14,3.0,2023-04-22
14,1.0,2023-04-23
14,3.0,2023-04-24
14,5.0,2023-04-25
14,3.0,2023-04-26
14,3.0,2023-04-27
14,3.0,2023-04-28
14,3.0,2023-04-29
14,2.0,2023-04-30
14,4.0,2023-05-01
14,1.0,2023-05-02
14,0.0,2023-05-03
14,7.0,2023-05-04
14,2.0,2023-05-05
14,2.0,2023-05-06
14,1.0,2023-05-07
14,2.0,2023-05-08
14,1.0,2023-05-09
14,2.0,2023-05-10
14,3.0,2023-05-11
14,4.0,2023-05-12
14,8.0,2023-05-13
14,3.1818181818181817,2023-05-14
14,3.1818181818181817,2023-05-15
15,1.0,2023-04-13
15,0.0,2023-04-14
15,0.0,2023-04-15
15,0.0,2023-04-16
15,6.0,2023-04-17
15,1.0,2023-04-18
15,5.0,2023-04-19
15,6.0,2023-04-20
15,2.0,2023-04-21
15,4.0,2023-04-22
15,0.0,2023-04-23
15,2.0,2023-04-24
15,0.0,2023-04-25
15,3.0,2023-04-26
15,1.0,2023-04-27
15,2.0,2023-04-28
15,3.0,2023-04-29
15,1.0,2023-04-30
15,1.0,2023-05-01
15,2.0,2023-05-02
15,2.0,2023-05-03
15,0.0,2023-05-04
15,0.0,2023-05-05
15,2.0,2023-05-06
15,1.0,2023-05-07
15,1.0,2023-05-08
15,0.0,2023-05-09
15,2.0,2023-05-10
15,2.0,2023-05-11
15,2.0,2023-05-12
15,6.0,2023-05-13
15,6.0,2023-05-14
15,0.0,2023-05-15
16,1.0,2023-04-14
16,1.0,2023-04-15
16,3.0,2023-04-16
16,1.0,2023-04-17
16,8.0,2023-04-18
16,6.0,2023-04-19
16,4.0,2023-04-20
16,2.0,2023-04-21
16,2.0,2023-04-22
16,6.0,2023-04-23
16,0.0,2023-04-24
16,1.0,2023-04-25
16,8.0,2023-04-26
16,3.0,2023-04-27
16,1.0,2023-04-28
16,1.0,2023-04-29
16,0.0,2023-04-30
16,4.0,2023-05-01
16,3.0,2023-05-02
16,1.0,2023-05-03
16,3.0,2023-05-04
16,1.0,2023-05-05
16,3.0,2023-05-06
16,0.0,2023-05-07
16,3.0,2023-05-08
16,4.0,2023-05-09
16,1.0,2023-05-10
16,5.0,2023-05-11
16,7.0,2023-05-12
16,13.0,2023-05-13
16,15.0,2023-05-14
16,3.5806451612903225,2023-05-15
17,1.0,2023-04-16
17,3.0,2023-04-17
17,3.0,2023-04-18
17,5.0,2023-04-19
17,5.0,2023-04-20
17,4.0,2023-04-21
17,2.0,2023-04-22
17,4.0,2023-04-23
17,2.0,2023-04-24
17,1.0,2023-04-25
17,6.0,2023-04-26
17,5.0,2023-04-27
17,3.0,2023-04-28
17,5.0,2023-04-29
17,4.0,2023-04-30
17,1.0,2023-05-01
17,5.0,2023-05-02
17,4.0,2023-05-03
17,0.0,2023-05-04
17,0.0,2023-05-05
17,3.0,2023-05-06
17,4.0,2023-05-07
17,1.0,2023-05-08
17,11.0,2023-05-09
17,2.0,2023-05-10
17,3.0,2023-05-11
17,8.0,2023-05-12
17,17.0,2023-05-13
17,22.0,2023-05-14
17,4.620689655172414,2023-05-15
18,1.0,2023-04-03
18,2.0,2023-04-04
18,0.0,2023-04-05
18,0.0,2023-04-06
18,0.0,2023-04-07
18,0.0,2023-04-08
18,0.0,2023-04-09
18,0.0,2023-04-10
18,0.0,2023-04-11
18,0.0,2023-04-12
18,1.0,2023-04-13
18,1.0,2023-04-14
18,3.0,2023-04-15
18,6.0,2023-04-16
18,15.0,2023-04-17
18,11.0,2023-04-18
18,9.0,2023-04-19
18,12.0,2023-04-20
18,10.0,2023-04-21
18,3.0,2023-04-22
18,1.0,2023-04-23
18,1.0,2023-04-24
18,3.0,2023-04-25
18,6.0,2023-04-26
18,4.0,2023-04-27
18,3.0,2023-04-28
18,3.0,2023-04-29
18,4.0,2023-04-30
18,2.0,2023-05-01
18,5.0,2023-05-02
18,8.0,2023-05-03
18,13.0,2023-05-04
18,15.0,2023-05-05
18,9.0,2023-05-06
18,5.0,2023-05-07
18,9.0,2023-05-08
18,3.0,2023-05-09
18,0.0,2023-05-10
18,0.0,2023-05-11
18,1.0,2023-05-12
18,2.0,2023-05-13
18,17.0,2023-05-14
18,10.0,2023-05-15
19,3.0,2023-04-11
19,4.0,2023-04-12
19,1.0,2023-04-13
19,1.0,2023-04-14
19,0.0,2023-04-15
19,2.0,2023-04-16
19,11.0,2023-04-17
19,9.0,2023-04-18
19,7.0,2023-04-19
19,31.0,2023-04-20
19,28.0,2023-04-21
19,17.0,2023-04-22
19,11.0,2023-04-23
19,5.0,2023-04-24
19,5.0,2023-04-25
19,13.0,2023-04-26
19,8.0,2023-04-27
19,12.0,2023-04-28
19,5.0,2023-04-29
19,11.0,2023-04-30
19,14.0,2023-05-01
19,11.0,2023-05-02
19,17.0,2023-05-03
19,34.0,2023-05-04
19,28.0,2023-05-05
19,11.0,2023-05-06
19,8.0,2023-05-07
19,12.0,2023-05-08
19,6.0,2023-05-09
19,8.0,2023-05-10
19,8.0,2023-05-11
19,24.0,2023-05-12
19,19.0,2023-05-13
19,48.0,2023-05-14
19,12.705882352941176,2023-05-15
20,4.0,2023-04-11
20,1.0,2023-04-12
20,2.0,2023-04-13
20,2.0,2023-04-14
20,1.0,2023-04-15
20,2.0,2023-04-16
20,3.0,2023-04-17
20,5.0,2023-04-18
20,5.0,2023-04-19
20,1.0,2023-04-20
20,0.0,2023-04-21
20,0.0,2023-04-22
20,0.0,2023-04-23
20,0.0,2023-04-24
20,0.0,2023-04-25
20,0.0,2023-04-26
20,0.0,2023-04-27
20,0.0,2023-04-28
20,2.0,2023-04-29
20,12.0,2023-04-30
20,7.0,2023-05-01
20,2.0,2023-05-02
20,5.0,2023-05-03
20,8.0,2023-05-04
20,6.0,2023-05-05
20,9.0,2023-05-06
20,2.0,2023-05-07
20,3.0,2023-05-08
20,5.0,2023-05-09
20,7.0,2023-05-10
20,3.0,2023-05-11
20,7.0,2023-05-12
20,11.0,2023-05-13
20,26.0,2023-05-14
20,4.147058823529412,2023-05-15
21,3.0,2023-04-12
21,2.0,2023-04-13
21,2.0,2023-04-14
21,1.0,2023-04-15
21,0.0,2023-04-16
21,10.0,2023-04-17
21,11.0,2023-04-18
21,12.0,2023-04-19
21,26.0,2023-04-20
21,23.0,2023-04-21
21,14.0,2023-04-22
21,5.0,2023-04-23
21,2.0,2023-04-24
21,5.0,2023-04-25
21,3.0,2023-04-26
21,8.0,2023-04-27
21,13.0,2023-04-28
21,8.0,2023-04-29
21,4.0,2023-04-30
21,10.0,2023-05-01
21,6.0,2023-05-02
21,8.0,2023-05-03
21,15.0,2023-05-04
21,14.0,2023-05-05
21,12.0,2023-05-06
21,6.0,2023-05-07
21,5.0,2023-05-08
21,2.0,2023-05-09
21,6.0,2023-05-10
21,6.0,2023-05-11
21,4.0,2023-05-12
21,16.0,2023-05-13
21,20.0,2023-05-14
21,8.545454545454545,2023-05-15
22,2.0,2023-04-02
22,0.0,2023-04-03
22,0.0,2023-04-04
22,0.0,2023-04-05
22,0.0,2023-04-06
22,1.0,2023-04-07
22,0.0,2023-04-08
22,0.0,2023-04-09
22,1.0,2023-04-10
22,1.0,2023-04-11
22,0.0,2023-04-12
22,0.0,2023-04-13
22,2.0,2023-04-14
22,2.0,2023-04-15
22,2.0,2023-04-16
22,1.0,2023-04-17
22,1.0,2023-04-18
22,1.0,2023-04-19
22,1.0,2023-04-20
22,0.0,2023-04-21
22,0.0,2023-04-22
22,2.0,2023-04-23
22,0.0,2023-04-24
22,0.0,2023-04-25
22,1.0,2023-04-26
22,2.0,2023-04-27
22,0.0,2023-04-28
22,2.0,2023-04-29
22,0.0,2023-04-30
22,1.0,2023-05-01
22,3.0,2023-05-02
22,1.0,2023-05-03
22,2.0,2023-05-04
22,1.0,2023-05-05
22,1.0,2023-05-06
22,2.0,2023-05-07
22,2.0,2023-05-08
22,1.0,2023-05-09
22,2.0,2023-05-10
22,2.0,2023-05-11
22,2.0,2023-05-12
22,4.0,2023-05-13
22,0.0,2023-05-14
22,4.0,2023-05-15
23,1.0,2023-04-10
23,0.0,2023-04-11
23,0.0,2023-04-12
23,2.0,2023-04-13
23,2.0,2023-04-14
23,3.0,2023-04-15
23,3.0,2023-04-16
23,0.0,2023-04-17
23,0.0,2023-04-18
23,3.0,2023-04-19
23,0.0,2023-04-20
23,6.0,2023-04-21
23,7.0,2023-04-22
23,4.0,2023-04-23
23,3.0,2023-04-24
23,7.0,2023-04-25
23,5.0,2023-04-26
23,6.0,2023-04-27
23,8.0,2023-04-28
23,18.0,2023-04-29
23,7.0,2023-04-30
23,6.0,2023-05-01
23,6.0,2023-05-02
23,17.0,2023-05-03
23,12.0,2023-05-04
23,13.0,2023-05-05
23,18.0,2023-05-06
23,24.0,2023-05-07
23,28.0,2023-05-08
23,27.0,2023-05-09
23,27.0,2023-05-10
23,30.0,2023-05-11
23,16.0,2023-05-12
23,23.0,2023-05-13
23,31.0,2023-05-14
23,34.0,2023-05-15
24,1.0,2023-04-18
24,2.0,2023-04-19
24,1.0,2023-04-20
24,0.0,2023-04-21
24,2.0,2023-04-22
24,1.0,2023-04-23
24,0.0,2023-04-24
24,1.0,2023-04-25
24,0.0,2023-04-26
24,0.0,2023-04-27
24,0.0,2023-04-28
24,0.0,2023-04-29
24,1.0,2023-04-30
24,2.0,2023-05-01
24,3.0,2023-05-02
24,7.0,2023-05-03
24,7.0,2023-05-04
24,2.0,2023-05-05
24,1.0,2023-05-06
24,9.0,2023-05-07
24,4.0,2023-05-08
24,7.0,2023-05-09
24,10.0,2023-05-10
24,13.0,2023-05-11
24,2.0,2023-05-12
24,8.0,2023-05-13
24,7.0,2023-05-14
24,17.0,2023-05-15
25,1.0,2023-04-01
25,0.0,2023-04-02
25,2.0,2023-04-03
25,1.0,2023-04-04
25,1.0,2023-04-05
25,0.0,2023-04-06
25,0.0,2023-04-07
25,2.0,2023-04-08
25,2.0,2023-04-09
25,1.0,2023-04-10
25,12.0,2023-04-11
25,11.0,2023-04-12
25,14.0,2023-04-13
25,10.0,2023-04-14
25,26.0,2023-04-15
25,34.0,2023-04-16
25,0.0,2023-04-17
25,22.0,2023-04-18
25,148.0,2023-04-19
25,144.0,2023-04-20
25,62.0,2023-04-21
25,63.0,2023-04-22
25,55.0,2023-04-23
25,34.0,2023-04-24
25,23.0,2023-04-25
25,43.0,2023-04-26
25,31.0,2023-04-27
25,57.0,2023-04-28
25,49.0,2023-04-29
25,38.0,2023-04-30
25,57.0,2023-05-01
25,49.0,2023-05-02
25,64.0,2023-05-03
25,218.0,2023-05-04
25,185.0,2023-05-05
25,154.0,2023-05-06
25,64.0,2023-05-07
25,28.0,2023-05-08
25,142.0,2023-05-09
25,46.0,2023-05-10
25,51.0,2023-05-11
25,44.0,2023-05-12
25,80.0,2023-05-13
25,104.0,2023-05-14
25,226.0,2023-05-15
26,4.0,2023-04-11
26,1.0,2023-04-12
26,1.0,2023-04-13
26,4.0,2023-04-14
26,1.0,2023-04-15
26,4.0,2023-04-16
26,11.0,2023-04-17
26,24.0,2023-04-18
26,18.0,2023-04-19
26,20.0,2023-04-20
26,15.0,2023-04-21
26,9.0,2023-04-22
26,11.0,2023-04-23
26,4.0,2023-04-24
26,4.0,2023-04-25
26,15.0,2023-04-26
26,11.0,2023-04-27
26,13.0,2023-04-28
26,12.0,2023-04-29
26,10.0,2023-04-30
26,9.0,2023-05-01
26,5.0,2023-05-02
26,10.0,2023-05-03
26,22.0,2023-05-04
26,25.0,2023-05-05
26,18.0,2023-05-06
26,7.0,2023-05-07
26,11.0,2023-05-08
26,4.0,2023-05-09
26,5.0,2023-05-10
26,9.0,2023-05-11
26,20.0,2023-05-12
26,14.0,2023-05-13
26,45.0,2023-05-14
26,11.647058823529411,2023-05-15
27,1.0,2023-04-11
27,3.0,2023-04-12
27,1.0,2023-04-13
27,0.0,2023-04-14
27,1.0,2023-04-15
27,2.0,2023-04-16
27,5.0,2023-04-17
27,24.0,2023-04-18
27,12.0,2023-04-19
27,15.0,2023-04-20
27,17.0,2023-04-21
27,14.0,2023-04-22
27,9.0,2023-04-23
27,4.0,2023-04-24
27,11.0,2023-04-25
27,14.0,2023-04-26
27,33.0,2023-04-27
27,16.0,2023-04-28
27,4.0,2023-04-29
27,12.0,2023-04-30
27,11.0,2023-05-01
27,9.0,2023-05-02
27,12.0,2023-05-03
27,30.0,2023-05-04
27,22.0,2023-05-05
27,21.0,2023-05-06
27,15.0,2023-05-07
27,36.0,2023-05-08
27,15.0,2023-05-09
27,14.0,2023-05-10
27,5.0,2023-05-11
27,14.0,2023-05-12
27,26.0,2023-05-13
27,38.0,2023-05-14
27,13.705882352941176,2023-05-15
28,1.0,2023-04-01
28,1.0,2023-04-02
28,1.0,2023-04-03
28,4.0,2023-04-04
28,2.0,2023-04-05
28,3.0,2023-04-06
28,0.0,2023-04-07
28,2.0,2023-04-08
28,2.0,2023-04-09
28,2.0,2023-04-10
28,1.0,2023-04-11
28,1.0,2023-04-12
28,0.0,2023-04-13
28,1.0,2023-04-14
28,2.0,2023-04-15
28,1.0,2023-04-16
28,2.0,2023-04-17
28,1.5227272727272727,2023-04-18
28,4.0,2023-04-19
28,2.0,2023-04-20
28,1.0,2023-04-21
28,2.0,2023-04-22
28,1.0,2023-04-23
28,1.0,2023-04-24
28,1.0,2023-04-25
28,2.0,2023-04-26
28,1.0,2023-04-27
28,0.0,2023-04-28
28,1.0,2023-04-29
28,3.0,2023-04-30
28,2.0,2023-05-01
28,0.0,2023-05-02
28,0.0,2023-05-03
28,2.0,2023-05-04
28,0.0,2023-05-05
28,1.0,2023-05-06
28,1.0,2023-05-07
28,2.0,2023-05-08
28,1.0,2023-05-09
28,2.0,2023-05-10
28,1.0,2023-05-11
28,2.0,2023-05-12
28,3.0,2023-05-13
28,1.0,2023-05-14
