qty__sum_values,qty__median,qty__mean,qty__length,qty__standard_deviation,qty__variance,qty__root_mean_square,qty__maximum,qty__absolute_maximum,qty__minimum
59.0,5.0,5.363636363636363,11.0,2.8049542946439114,7.867768595041323,6.052798000624474,10.0,10.0,0.0
27.0,2.0,2.4545454545454546,11.0,2.8400907912387834,8.066115702479339,3.7537859676477416,10.0,10.0,0.0
41.0,1.0,3.727272727272727,11.0,5.411954933140806,29.289256198347108,6.571287406727709,16.0,16.0,0.0
2.0,0.0,0.18181818181818182,11.0,0.38569460791993493,0.14876033057851235,0.4264014327112209,1.0,1.0,0.0
79.0,4.0,7.181818181818182,11.0,8.860722131644513,78.51239669421489,11.405740181632629,34.0,34.0,1.0
80.0,4.0,7.2727272727272725,11.0,7.1869946822008615,51.652892561983464,10.224747162910901,26.0,26.0,0.0
3.0,0.0,0.2727272727272727,11.0,0.616575453011388,0.3801652892561984,0.674199862463242,2.0,2.0,0.0
77.0,6.0,7.0,11.0,3.8138503569823694,14.545454545454545,7.971540286886503,13.0,13.0,1.0
181.0,14.0,16.454545454545453,11.0,9.792052773584361,95.88429752066116,19.14775087670517,41.0,41.0,6.0
21.0,1.0,1.9090909090909092,11.0,2.2745447278539643,5.1735537190082646,2.969542358374741,7.0,7.0,0.0
46.0,4.0,4.181818181818182,11.0,2.2081741457256583,4.87603305785124,4.729020655869074,9.0,9.0,1.0
298.0,18.0,27.09090909090909,11.0,19.023691188785655,361.900826446281,33.10314459108351,82.0,82.0,12.0
69.0,5.0,6.2727272727272725,11.0,7.337214099629481,53.83471074380165,9.653072991634229,26.0,26.0,0.0
361.0,34.0,32.81818181818182,11.0,18.369036109804615,337.4214876033058,37.609234842715765,68.0,68.0,12.0
108.0,10.0,9.818181818181818,11.0,4.427562058867607,19.603305785123965,10.770329614269007,16.0,16.0,2.0
387.0,32.0,35.18181818181818,11.0,15.26623238522424,233.05785123966942,38.35124746104332,70.0,70.0,16.0
12.0,1.0,1.0909090909090908,11.0,1.1642044068059725,1.3553719008264464,1.5954480704349312,3.0,3.0,0.0
0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
156.0,4.0,14.181818181818182,11.0,27.859446518740793,776.1487603305784,31.261361570998908,100.0,100.0,0.0
42.0,4.0,3.8181818181818183,11.0,2.289032420366213,5.239669421487604,4.451761653343743,7.0,7.0,0.0
18.0,1.0,1.6363636363636365,11.0,1.8719327529067271,3.504132231404958,2.486326242032244,5.0,5.0,0.0
47.0,3.0,4.2727272727272725,11.0,2.699862255439545,7.289256198347108,5.05425113597005,9.0,9.0,0.0
358.0,30.0,32.54545454545455,11.0,17.747540860963532,314.97520661157023,37.06995843242636,77.0,77.0,10.0
2742.0,168.0,249.27272727272728,11.0,182.60344062729385,33344.016528925626,308.9998528978761,740.0,740.0,59.0
110.0,6.0,10.0,11.0,8.842048302391149,78.18181818181819,13.348476249438292,28.0,28.0,1.0
38.0,2.0,3.4545454545454546,11.0,3.5255853508482393,12.429752066115702,4.935953440181174,11.0,11.0,0.0
51.0,5.0,4.636363636363637,11.0,4.09595648220684,16.776859504132233,6.186495556672394,12.0,12.0,0.0
13.0,0.0,1.1818181818181819,11.0,1.4024771473219555,1.9669421487603302,1.834021909257456,3.0,3.0,0.0
27.0,0.0,2.4545454545454546,11.0,6.555547773570891,42.97520661157026,7.0,23.0,23.0,0.0
40.0,4.0,3.6363636363636362,11.0,1.7200807207658635,2.9586776859504127,4.022663070879561,6.0,6.0,1.0
10.0,1.0,0.9090909090909091,11.0,0.6680426571226848,0.4462809917355371,1.1281521496355325,2.0,2.0,0.0
23.0,2.0,2.090909090909091,11.0,1.2398346997259868,1.537190082644628,2.4308621740219887,4.0,4.0,0.0
14.0,1.0,1.2727272727272727,11.0,1.4200453956193917,2.0165289256198347,1.9069251784911847,4.0,4.0,0.0
32.0,1.0,2.909090909090909,11.0,4.03292236596706,16.264462809917354,4.972652484064488,11.0,11.0,0.0
24.0,2.0,2.1818181818181817,11.0,1.5850541612875175,2.5123966942148757,2.696799449852968,4.0,4.0,0.0
180.0,13.0,16.363636363636363,11.0,5.772548315050016,33.32231404958677,17.351971331549308,28.0,28.0,10.0
12.0,1.0,1.0909090909090908,11.0,0.899954085146515,0.8099173553719008,1.4142135623730951,3.0,3.0,0.0
11.0,1.0,1.0,11.0,1.044465935734187,1.0909090909090908,1.4459976109624424,3.0,3.0,0.0
3.0,0.0,0.2727272727272727,11.0,0.616575453011388,0.3801652892561984,0.674199862463242,2.0,2.0,0.0
76.0,7.0,6.909090909090909,11.0,3.2600765594620196,10.62809917355372,7.639609699692541,11.0,11.0,0.0
698.0,48.0,63.45454545454545,11.0,31.227504299789768,975.1570247933884,70.72224801034228,126.0,126.0,20.0
33.0,2.0,3.0,11.0,4.0,16.0,5.0,15.0,15.0,0.0
9.0,0.0,0.8181818181818182,11.0,1.113404428537808,1.239669421487603,1.381698559415515,3.0,3.0,0.0
0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,1.2727272727272727,11.0,1.9582417480489107,3.834710743801654,2.335496832484569,6.0,6.0,0.0
24.0,0.0,2.1818181818181817,11.0,3.833303389510548,14.694214876033056,4.410730716621165,12.0,12.0,0.0
1287.0,88.0,117.0,11.0,101.09581413868547,10220.363636363636,154.62652953605223,394.0,394.0,26.0
7.0,0.0,0.6363636363636364,11.0,1.067940011315521,1.1404958677685952,1.243163121016122,3.0,3.0,0.0
84.0,7.0,7.636363636363637,11.0,4.7915214374925235,22.958677685950416,9.01513878277685,15.0,15.0,0.0
26.0,2.0,2.3636363636363638,11.0,1.4316377952748747,2.049586776859504,2.76339711883103,5.0,5.0,0.0
5.0,0.0,0.45454545454545453,11.0,0.6555547773570889,0.42975206611570244,0.7977240352174656,2.0,2.0,0.0
17.0,2.0,1.5454545454545454,11.0,1.0756508696544758,1.15702479338843,1.8829377433825436,3.0,3.0,0.0
10.0,0.0,0.9090909090909091,11.0,1.8317674254190803,3.355371900826446,2.04494943258218,6.0,6.0,0.0
144.0,12.0,13.090909090909092,11.0,7.63311619261212,58.264462809917354,15.153757409842736,27.0,27.0,1.0
9.0,0.0,0.8181818181818182,11.0,1.3360853142453697,1.7851239669421484,1.5666989036012806,4.0,4.0,0.0
0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,2.0,11.0,2.5584085962673253,6.545454545454546,3.2473765635439547,7.0,7.0,0.0
43.0,1.0,3.909090909090909,11.0,6.487113736331372,42.08264462809917,7.573878554851297,22.0,22.0,0.0
119.0,10.0,10.818181818181818,11.0,5.131333015152758,26.330578512396695,11.973455489692038,21.0,21.0,4.0
29.0,2.0,2.6363636363636362,11.0,1.4937887931959075,2.231404958677686,3.0301515113634467,6.0,6.0,0.0
118.0,12.0,10.727272727272727,11.0,5.462115958472656,29.834710743801658,12.037819192407357,22.0,22.0,2.0
79.0,7.0,7.181818181818182,11.0,3.688265959109235,13.603305785123966,8.073525759036023,13.0,13.0,2.0
47.0,2.0,4.2727272727272725,11.0,6.20982958470475,38.56198347107438,7.53778361444409,23.0,23.0,0.0
51.0,6.0,4.636363636363637,11.0,2.7393671224217027,7.5041322314049586,5.385164807134504,8.0,8.0,0.0
11.0,1.0,1.0,11.0,1.2792042981336627,1.6363636363636365,1.6236882817719773,4.0,4.0,0.0
48.0,5.0,4.363636363636363,11.0,3.2828127427759615,10.776859504132231,5.46060269733862,10.0,10.0,0.0
43.0,2.0,3.909090909090909,11.0,4.440608997025386,19.719008264462808,5.916079783099616,14.0,14.0,0.0
114.0,7.0,10.363636363636363,11.0,9.07817289659631,82.41322314049586,13.777451934889188,33.0,33.0,1.0
214.0,17.0,19.454545454545453,11.0,8.679795099840009,75.33884297520662,21.303008750366267,39.0,39.0,7.0
22.0,2.0,2.0,11.0,1.7056057308448835,2.909090909090909,2.6285149626910838,5.0,5.0,0.0
107.0,7.0,9.727272727272727,11.0,6.4398039085181225,41.47107438016529,11.66580083367229,22.0,22.0,3.0
13.0,0.0,1.1818181818181819,11.0,1.8497263590341642,3.4214876033057853,2.195035721390843,5.0,5.0,0.0
5.0,0.0,0.45454545454545453,11.0,0.9875254992000196,0.9752066115702479,1.087114613009218,3.0,3.0,0.0
10.0,0.0,0.9090909090909091,11.0,1.083306844346635,1.1735537190082643,1.4142135623730951,3.0,3.0,0.0
21.0,1.0,1.9090909090909092,11.0,1.6762808104168887,2.809917355371901,2.540579747724022,5.0,5.0,0.0
49.0,4.0,4.454545454545454,11.0,2.4257571025684244,5.884297520661158,5.072205903477571,10.0,10.0,2.0
0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,7.0,7.090909090909091,11.0,4.756900164345866,22.628099173553725,8.538682035834974,20.0,20.0,3.0
80.0,8.0,7.2727272727272725,11.0,3.8868287866239912,15.10743801652893,8.246211251235321,14.0,14.0,0.0
54.0,4.0,4.909090909090909,11.0,3.6792920626996475,13.537190082644628,6.134848297746541,11.0,11.0,0.0
23.0,2.0,2.090909090909091,11.0,1.7814470856604931,3.173553719008264,2.7468990781342053,5.0,5.0,0.0
80.0,3.0,7.2727272727272725,11.0,7.699951701039891,59.289256198347104,10.591591862501982,24.0,24.0,1.0
82.0,8.0,7.454545454545454,11.0,4.185768884807759,17.520661157024794,8.54932214218818,14.0,14.0,1.0
68.0,5.0,6.181818181818182,11.0,5.457574916292231,29.785123966942148,8.246211251235321,16.0,16.0,0.0
11.0,0.0,1.0,11.0,1.7056057308448835,2.909090909090909,1.9771421064483223,5.0,5.0,0.0
10.0,0.0,0.9090909090909091,11.0,1.4431370787625042,2.082644628099174,1.7056057308448835,5.0,5.0,0.0
31.0,2.0,2.8181818181818183,11.0,2.6906633794452257,7.239669421487602,3.89638527122488,8.0,8.0,0.0
22.0,1.0,2.0,11.0,2.696799449852968,7.2727272727272725,3.3574882386580707,9.0,9.0,0.0
0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,1.0,3.1818181818181817,11.0,3.8333033895105486,14.69421487603306,4.981785003207366,12.0,12.0,0.0
9.0,0.0,0.8181818181818182,11.0,1.7486712783337586,3.057851239669421,1.9306145983268455,6.0,6.0,0.0
16.0,0.0,1.4545454545454546,11.0,2.0610516452281153,4.24793388429752,2.522624895547565,7.0,7.0,0.0
140.0,11.0,12.727272727272727,11.0,6.968642871540655,48.561983471074385,14.510184511075472,25.0,25.0,1.0
155.0,14.0,14.090909090909092,11.0,9.42390138718418,88.80991735537191,16.951803336625762,29.0,29.0,0.0
16.0,1.0,1.4545454545454546,11.0,1.5587661999529314,2.4297520661157024,2.1320071635561044,4.0,4.0,0.0
12.0,0.0,1.0909090909090908,11.0,1.8807418968706546,3.5371900826446283,2.174229226018436,5.0,5.0,0.0
7.0,0.0,0.6363636363636364,11.0,1.7200807207658635,2.9586776859504127,1.834021909257456,6.0,6.0,0.0
0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
195.0,12.0,17.727272727272727,11.0,13.362708687652903,178.56198347107437,22.199508594069865,40.0,40.0,3.0
52.0,4.0,4.7272727272727275,11.0,2.415514591924804,5.834710743801653,5.308655025693248,9.0,9.0,1.0
31.0,3.0,2.8181818181818183,11.0,2.3671302847802798,5.603305785123968,3.68041499636312,7.0,7.0,0.0
229.0,14.0,20.818181818181817,11.0,11.807687648447759,139.42148760330576,23.933620324100193,48.0,48.0,6.0
5.0,0.0,0.45454545454545453,11.0,0.9875254992000196,0.9752066115702479,1.087114613009218,3.0,3.0,0.0
19.0,1.0,1.7272727272727273,11.0,1.7104443383842527,2.925619834710744,2.4308621740219887,5.0,5.0,0.0
59.0,5.0,5.363636363636363,11.0,4.22702834093188,17.867768595041323,6.829082195753953,16.0,16.0,0.0
30.0,2.0,2.727272727272727,11.0,3.164890033732584,10.016528925619836,4.177863742936748,10.0,10.0,0.0
109.0,10.0,9.909090909090908,11.0,4.4813663795877225,20.08264462809917,10.875326536372471,19.0,19.0,3.0
0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.5,1.5,2.0,1.5,2.25,2.1213203435596424,3.0,3.0,0.0
35.0,4.0,3.1818181818181817,11.0,2.2489667048823607,5.057851239669423,3.89638527122488,7.0,7.0,0.0
860.0,71.0,78.18181818181819,11.0,34.83419997076588,1213.4214876033059,85.5909935788701,150.0,150.0,23.0
336.0,32.0,30.545454545454547,11.0,11.531487614855694,132.97520661157026,32.64965543462902,46.0,46.0,12.0
643.0,53.0,58.45454545454545,11.0,24.47025517704611,598.793388429752,63.36976623538446,124.0,124.0,22.0
98.0,8.0,8.909090909090908,11.0,6.14158027420165,37.719008264462815,10.82085528463019,22.0,22.0,0.0
0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
3171.0,274.0,288.27272727272725,11.0,84.72424887307905,7178.198347107437,300.46524530528256,496.0,496.0,177.0
106.0,11.0,9.636363636363637,11.0,4.65681762722389,21.685950413223143,10.702591020190136,16.0,16.0,3.0
8.0,1.0,0.7272727272727273,11.0,0.7496555682941201,0.5619834710743802,1.044465935734187,2.0,2.0,0.0
153.0,13.0,13.909090909090908,11.0,5.071391156720492,25.719008264462808,14.804790379529802,25.0,25.0,7.0
627.0,55.0,57.0,11.0,13.59812821343772,184.9090909090909,58.59956562048127,88.0,88.0,38.0
263.0,21.0,23.90909090909091,11.0,15.71597071571432,246.9917355371901,28.611822095706586,50.0,50.0,0.0
154.0,15.0,14.0,11.0,4.51260859854213,20.363636363636363,14.709304414677003,22.0,22.0,8.0
10.0,1.0,0.9090909090909091,11.0,0.8999540851465149,0.8099173553719006,1.2792042981336627,2.0,2.0,0.0
342.0,28.0,31.09090909090909,11.0,9.238797102481819,85.35537190082646,32.43454948045371,53.0,53.0,21.0
8.0,0.0,0.7272727272727273,11.0,1.6006197146962733,2.561983471074379,1.7580981459830651,5.0,5.0,0.0
33.0,3.0,3.0,11.0,1.9069251784911847,3.6363636363636362,3.554766326548573,6.0,6.0,1.0
11.0,0.0,1.0,11.0,1.2060453783110545,1.4545454545454546,1.5666989036012806,3.0,3.0,0.0
1017.0,83.0,92.45454545454545,11.0,23.853201181635352,568.9752066115702,95.48203067498189,156.0,156.0,68.0
14.0,1.0,1.2727272727272727,11.0,1.7104443383842527,2.9256198347107443,2.1320071635561044,6.0,6.0,0.0
150.0,8.0,13.636363636363637,11.0,9.76331470606099,95.3223140495868,16.771187413916977,32.0,32.0,4.0
96.0,8.0,8.727272727272727,11.0,3.1069104528427385,9.652892561983471,9.263810329350543,14.0,14.0,2.0
157.0,15.0,14.272727272727273,11.0,3.7195040991779607,13.834710743801653,14.74942217666355,21.0,21.0,9.0
107.0,10.0,9.727272727272727,11.0,5.118432094639727,26.19834710743802,10.991732430248737,19.0,19.0,2.0
3.0,0.0,0.2727272727272727,11.0,0.4453617714151233,0.1983471074380165,0.5222329678670935,1.0,1.0,0.0
59.0,5.0,5.363636363636363,11.0,3.6994527180683283,13.685950413223141,6.515715268068845,15.0,15.0,1.0
54.0,5.0,4.909090909090909,11.0,2.5745095015465997,6.6280991735537205,5.5432186252458715,10.0,10.0,0.0
0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,9.0,8.454545454545455,11.0,2.87192163616933,8.247933884297522,8.929012976094992,14.0,14.0,2.0
71.0,8.0,6.454545454545454,11.0,1.9241827716833386,3.7024793388429753,6.7352532516332575,9.0,9.0,4.0
510.0,38.0,46.36363636363637,11.0,28.86732259925722,833.3223140495867,54.616014967306896,100.0,100.0,11.0
68.0,6.0,6.181818181818182,11.0,2.289032420366213,5.239669421487603,6.592006178284836,11.0,11.0,2.0
8.0,0.0,0.7272727272727273,11.0,1.1354541815269814,1.2892561983471074,1.348399724926484,3.0,3.0,0.0
285.0,17.0,25.90909090909091,11.0,20.535798213472564,421.7190082644629,33.06055050963308,80.0,80.0,9.0
24.0,1.0,2.1818181818181817,11.0,2.2081741457256583,4.87603305785124,3.1042492870843406,7.0,7.0,0.0
49.0,4.0,4.454545454545454,11.0,2.3879864611933996,5.702479338842975,5.05425113597005,10.0,10.0,2.0
1563.0,131.0,142.0909090909091,11.0,38.41272172188069,1475.5371900826447,147.19158819838734,232.0,232.0,102.0
9.0,0.0,0.8181818181818182,11.0,1.0285189544531599,1.0578512396694213,1.3142574813455419,3.0,3.0,0.0
219.0,17.0,19.90909090909091,11.0,8.360671411213396,69.90082644628099,21.59334914441776,37.0,37.0,10.0
186.0,14.0,16.90909090909091,11.0,7.716034608699252,59.53719008264463,18.586407545691703,35.0,35.0,8.0
35.0,4.0,3.1818181818181817,11.0,2.551939790476036,6.512396694214875,4.0787698680317375,7.0,7.0,0.0
199.0,17.0,18.09090909090909,11.0,10.121575025248566,102.44628099173552,20.729864271800544,40.0,40.0,6.0
1751.0,140.0,159.1818181818182,11.0,51.82631515117354,2685.96694214876,167.40614738359574,274.0,274.0,100.0
273.0,17.0,24.818181818181817,11.0,18.765627096651436,352.14876033057857,31.11415930233226,62.0,62.0,9.0
204.0,16.0,18.545454545454547,11.0,9.442299761890025,89.15702479338843,20.81083633809341,40.0,40.0,8.0
188.0,15.0,17.09090909090909,11.0,10.689455683519034,114.26446280991736,20.158463144883747,37.0,37.0,6.0
41.0,3.0,3.727272727272727,11.0,5.462115958472655,29.834710743801647,6.612660034152121,20.0,20.0,0.0
22.0,2.0,2.0,11.0,1.2792042981336627,1.6363636363636365,2.3741027013091993,4.0,4.0,0.0
50.0,3.0,4.545454545454546,11.0,3.7986513483229416,14.429752066115702,5.9237580209617855,11.0,11.0,0.0
5.0,0.0,0.45454545454545453,11.0,0.6555547773570889,0.42975206611570244,0.7977240352174656,2.0,2.0,0.0
6.0,0.0,0.5454545454545454,11.0,0.6555547773570889,0.42975206611570244,0.8528028654224418,2.0,2.0,0.0
45.0,4.0,4.090909090909091,11.0,2.1931523785117855,4.809917355371901,4.641708149534452,8.0,8.0,1.0
90.0,8.0,8.181818181818182,11.0,5.523802738532114,30.512396694214875,9.871906880362348,16.0,16.0,0.0
33.0,1.0,3.0,11.0,3.541956316141483,12.545454545454545,4.641708149534452,11.0,11.0,0.0
