qty__sum_values,qty__median,qty__mean,qty__length,qty__standard_deviation,qty__variance,qty__root_mean_square,qty__maximum,qty__absolute_maximum,qty__minimum,seller_category,inventory_category,seller_level,category1,category2,category3,warehouse _category,warehouse _region
76.0,3.0,6.909090909090909,11.0,9.976832667868326,99.5371900826446,12.135597524338358,33.0,33.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
43.0,2.0,3.909090909090909,11.0,3.3966439440489826,11.53719008264463,5.178627406773132,12.0,12.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_1,中心仓,华东
51.0,6.0,4.636363636363637,11.0,1.7200807207658635,2.958677685950413,4.945153734166962,6.0,6.0,2.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
14.0,1.0,1.2727272727272727,11.0,1.1354541815269814,1.2892561983471074,1.7056057308448835,3.0,3.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,中心仓,华东
626.0,50.0,56.90909090909091,11.0,25.987600349028504,675.3553719008264,62.56196927846821,125.0,125.0,26.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,中心仓,华东
368.0,34.0,33.45454545454545,11.0,16.461324570385283,270.9752066115703,37.28514205661309,66.0,66.0,8.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
650.0,51.0,59.09090909090909,11.0,17.89085365845071,320.0826446280992,61.73992372701947,90.0,90.0,33.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
270.0,20.0,24.545454545454547,11.0,9.74552238782356,94.97520661157024,26.40936473023434,44.0,44.0,13.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,中心仓,华东
28.0,2.0,2.5454545454545454,11.0,2.104697618689132,4.429752066115703,3.302891295379082,7.0,7.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,中心仓,华东
17.0,1.0,1.5454545454545454,11.0,1.827250112931071,3.338842975206612,2.393172105652397,5.0,5.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,中心仓,华东
170.0,14.0,15.454545454545457,11.0,5.80538365130531,33.70247933884297,16.508950740294022,29.0,29.0,9.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,中心仓,华东
25.0,2.0,2.272727272727273,11.0,2.926086716260196,8.56198347107438,3.705033431329969,10.0,10.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
293.0,25.0,26.63636363636364,11.0,8.626309937655606,74.41322314049586,27.998376576314044,43.0,43.0,13.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,中心仓,华东
90.0,8.0,8.181818181818182,11.0,5.184209974321183,26.87603305785124,9.685978619539783,18.0,18.0,1.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,中心仓,华东
62.0,4.0,5.636363636363637,11.0,5.973771874889695,35.68595041322314,8.213071621174715,19.0,19.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
27.0,3.0,2.4545454545454546,11.0,1.776801844153824,3.15702479338843,3.0301515113634467,6.0,6.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,中心仓,华东
52.0,2.0,4.727272727272728,11.0,6.001377252399639,36.01652892561984,7.639609699692541,21.0,21.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
56.0,4.0,5.090909090909091,11.0,3.895324597387009,15.173553719008265,6.410219114110617,12.0,12.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,中心仓,华东
151.0,10.0,13.727272727272728,11.0,10.08230591491765,101.65289256198344,17.03205533959155,35.0,35.0,3.0,食品饮料,A,Large,食品饮料,粮油调味,进口食品_5,中心仓,华东
64.0,2.0,5.818181818181818,11.0,6.132153437832747,37.60330578512397,8.453079051715147,21.0,21.0,1.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
9.0,0.0,0.8181818181818182,11.0,1.7486712783337588,3.057851239669422,1.9306145983268452,6.0,6.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
14.0,0.0,1.2727272727272727,11.0,1.6564424689353272,2.743801652892562,2.088931871468374,5.0,5.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,中心仓,华东
42.0,2.0,3.8181818181818175,11.0,4.238742991590825,17.96694214876033,5.704862359904448,13.0,13.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_9,中心仓,华东
0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
28.0,0.0,2.5454545454545454,11.0,4.559976801448892,20.79338842975207,5.222329678670935,16.0,16.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,中心仓,华东
35.0,3.0,3.1818181818181817,11.0,2.1242402628268957,4.5123966942148765,3.825750075000148,6.0,6.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
170.0,15.0,15.454545454545457,11.0,5.630495478982553,31.702479338842974,16.448266004216205,28.0,28.0,8.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
71.0,7.0,6.454545454545454,11.0,2.3879864611934,5.702479338842975,6.882124407741869,11.0,11.0,2.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,中心仓,华东
113.0,9.0,10.272727272727272,11.0,5.863460180580764,34.3801652892562,11.828317332109876,22.0,22.0,3.0,食品饮料,A,Large,家庭清洁/纸品,衣物清洁,衣物清洁_2,中心仓,华东
960.0,82.0,87.27272727272727,11.0,19.26886753803521,371.2892561983471,89.37459472253948,118.0,118.0,60.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,中心仓,华东
13.0,1.0,1.181818181818182,11.0,1.3360853142453697,1.7851239669421484,1.7837651700316894,5.0,5.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
206.0,14.0,18.727272727272727,11.0,11.962752108797078,143.10743801652893,22.22202020110192,40.0,40.0,6.0,食品饮料,A,Large,食品饮料,休闲食品,休闲食品_1,中心仓,华东
438.0,37.0,39.81818181818182,11.0,17.28277219881212,298.694214876033,43.40716321279033,72.0,72.0,8.0,食品饮料,A,Large,家庭清洁/纸品,家庭环境清洁,家庭环境清洁_1,中心仓,华东
8.0,1.0,0.7272727272727273,11.0,0.7496555682941201,0.5619834710743802,1.044465935734187,2.0,2.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
219.0,19.0,19.90909090909091,11.0,9.375544061348172,87.90082644628099,22.00619747418275,46.0,46.0,10.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,中心仓,华东
47.0,2.0,4.2727272727272725,11.0,5.738085032021636,32.92561983471074,7.154146922017899,16.0,16.0,0.0,食品饮料,A,Large,食品饮料,进口食品,饮料冲调_1,中心仓,华东
26.0,2.0,2.363636363636364,11.0,2.8049542946439114,7.867768595041324,3.668043818514912,10.0,10.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
22.0,0.0,2.0,11.0,2.73030134866931,7.454545454545454,3.3844564489065974,9.0,9.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
20.0,1.0,1.818181818181818,11.0,2.5160640914723724,6.330578512396695,3.104249287084341,9.0,9.0,0.0,食品饮料,A,Large,家庭清洁/纸品,家庭环境清洁,家庭环境清洁_2,中心仓,华东
14.0,1.0,1.2727272727272727,11.0,1.420045395619392,2.016528925619835,1.9069251784911847,4.0,4.0,0.0,食品饮料,A,Large,酒类,洋酒,洋酒_1,中心仓,华东
314.0,28.0,28.545454545454547,11.0,13.391745329687486,179.3388429752066,31.530648870294726,52.0,52.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_8,中心仓,华东
69.0,3.0,6.2727272727272725,11.0,6.756692427658926,45.65289256198347,9.219544457292889,25.0,25.0,0.0,食品饮料,A,Large,酒类,洋酒,洋酒_1,中心仓,华东
286.0,19.0,26.0,11.0,16.662423702341854,277.6363636363636,30.881003280922783,53.0,53.0,2.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,中心仓,华东
549.0,46.0,49.90909090909091,11.0,14.66879523747633,215.17355371900825,52.02010101000294,91.0,91.0,35.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_6,中心仓,华东
390.0,27.0,35.45454545454545,11.0,17.54663208483785,307.8842975206611,39.55893187270216,71.0,71.0,16.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
46.0,2.0,4.181818181818182,11.0,3.5628941713209867,12.69421487603306,5.493798156268411,13.0,13.0,1.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
81.0,6.0,7.363636363636363,11.0,2.7723546694503467,7.68595041322314,7.868233023309039,12.0,12.0,3.0,食品饮料,A,Large,食品饮料,休闲食品,休闲食品_2,中心仓,华东
67.0,6.0,6.090909090909091,11.0,2.9681504940571832,8.809917355371901,6.775624761532393,12.0,12.0,2.0,食品饮料,A,Large,家庭清洁/纸品,衣物清洁,衣物清洁_1,中心仓,华东
182.0,14.0,16.545454545454547,11.0,7.726737949409374,59.70247933884298,18.260737812436425,30.0,30.0,6.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_5,中心仓,华东
52.0,4.0,4.727272727272728,11.0,2.1780270092201706,4.743801652892562,5.2048928030180495,10.0,10.0,3.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
128.0,7.0,11.636363636363637,11.0,12.293921094092338,151.14049586776858,16.927653545174373,44.0,44.0,2.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
293.0,19.0,26.63636363636364,11.0,16.142956399690675,260.5950413223141,31.14628242809901,55.0,55.0,7.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
155.0,10.0,14.090909090909092,11.0,13.76725063629789,189.53719008264463,19.700023073359816,47.0,47.0,0.0,食品饮料,A,Large,食品饮料,休闲食品,休闲食品_1,中心仓,华东
341.0,34.0,31.0,11.0,11.762807333440277,138.36363636363637,33.15665297287463,50.0,50.0,6.0,食品饮料,A,Large,家庭清洁/纸品,家庭环境清洁,家庭环境清洁_3,中心仓,华东
65.0,4.0,5.909090909090909,11.0,4.42008937496117,19.537190082644624,7.379332317665701,16.0,16.0,0.0,食品饮料,A,Large,酒类,洋酒,洋酒_1,中心仓,华东
59.0,12.0,11.8,5.0,5.528109984434101,30.559999999999995,13.03073290340954,20.0,20.0,4.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,中心仓,华东
4.0,0.0,0.3636363636363636,11.0,0.7713892158398699,0.5950413223140494,0.8528028654224418,2.0,2.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,西南
4.0,0.0,0.3636363636363636,11.0,0.8813963377120598,0.7768595041322314,0.9534625892455924,3.0,3.0,0.0,食品饮料,A,Large,食品饮料,进口食品,饮料冲调_1,区域仓,西南
24.0,2.0,2.1818181818181817,11.0,1.849726359034164,3.4214876033057853,2.860387767736777,7.0,7.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,西南
17.0,1.0,1.5454545454545454,11.0,1.5587661999529316,2.429752066115703,2.195035721390843,4.0,4.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,西南
39.0,0.0,3.5454545454545454,11.0,5.01567789968499,25.15702479338843,6.142253066039588,13.0,13.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,西南
44.0,3.0,4.0,11.0,3.411211461689767,11.636363636363637,5.257029925382168,12.0,12.0,0.0,食品饮料,A,Large,食品饮料,休闲食品,休闲食品_1,区域仓,西南
17.0,0.0,1.5454545454545454,11.0,2.01646118298353,4.066115702479339,2.540579747724022,5.0,5.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,西南
28.0,1.0,2.5454545454545454,11.0,3.340213285613425,11.157024793388432,4.199567077254945,11.0,11.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,西南
26.0,2.0,2.363636363636364,11.0,2.0123585110162416,4.049586776859504,3.104249287084341,5.0,5.0,0.0,食品饮料,A,Large,家庭清洁/纸品,家庭环境清洁,家庭环境清洁_1,区域仓,西南
39.0,4.0,3.5454545454545454,11.0,3.0260576321987704,9.15702479338843,4.661252270288825,8.0,8.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,西南
41.0,4.0,3.727272727272727,11.0,2.561636873382795,6.561983471074381,4.522670168666454,8.0,8.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,西南
0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,西南
185.0,14.0,16.818181818181817,11.0,8.870975982158505,78.69421487603306,19.014348648992808,34.0,34.0,4.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华北
59.0,5.0,5.363636363636363,11.0,2.8049542946439114,7.867768595041323,6.052798000624474,10.0,10.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华北
27.0,2.0,2.4545454545454546,11.0,2.8400907912387834,8.066115702479339,3.7537859676477416,10.0,10.0,0.0,食品饮料,A,Large,个人护理,身体护理,身体护理_1,区域仓,华北
41.0,1.0,3.727272727272727,11.0,5.411954933140806,29.289256198347108,6.571287406727709,16.0,16.0,0.0,食品饮料,A,Large,食品饮料,进口食品,饮料冲调_1,区域仓,华北
2.0,0.0,0.1818181818181818,11.0,0.3856946079199349,0.1487603305785123,0.4264014327112209,1.0,1.0,0.0,食品饮料,A,Large,家庭清洁/纸品,家庭环境清洁,家庭环境清洁_2,区域仓,华北
79.0,4.0,7.181818181818182,11.0,8.860722131644513,78.51239669421489,11.405740181632629,34.0,34.0,1.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华北
80.0,4.0,7.272727272727272,11.0,7.1869946822008615,51.65289256198346,10.2247471629109,26.0,26.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华北
3.0,0.0,0.2727272727272727,11.0,0.616575453011388,0.3801652892561984,0.674199862463242,2.0,2.0,0.0,食品饮料,A,Large,食品饮料,进口食品,饮料冲调_1,区域仓,华北
77.0,6.0,7.0,11.0,3.8138503569823694,14.545454545454543,7.971540286886503,13.0,13.0,1.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华北
181.0,14.0,16.454545454545453,11.0,9.79205277358436,95.88429752066116,19.14775087670517,41.0,41.0,6.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,华北
21.0,1.0,1.9090909090909087,11.0,2.2745447278539643,5.1735537190082646,2.969542358374741,7.0,7.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华北
46.0,4.0,4.181818181818182,11.0,2.2081741457256583,4.87603305785124,4.729020655869074,9.0,9.0,1.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华北
298.0,18.0,27.09090909090909,11.0,19.02369118878565,361.900826446281,33.10314459108351,82.0,82.0,12.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,华北
69.0,5.0,6.2727272727272725,11.0,7.337214099629481,53.83471074380165,9.653072991634229,26.0,26.0,0.0,食品饮料,A,Large,家庭清洁/纸品,家庭环境清洁,家庭环境清洁_1,区域仓,华北
361.0,34.0,32.81818181818182,11.0,18.36903610980461,337.4214876033058,37.609234842715765,68.0,68.0,12.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华北
108.0,10.0,9.818181818181818,11.0,4.427562058867607,19.603305785123965,10.770329614269007,16.0,16.0,2.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,华北
387.0,32.0,35.18181818181818,11.0,15.26623238522424,233.05785123966945,38.35124746104332,70.0,70.0,16.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,华北
12.0,1.0,1.0909090909090908,11.0,1.1642044068059725,1.3553719008264464,1.5954480704349312,3.0,3.0,0.0,食品饮料,A,Large,家庭清洁/纸品,家庭环境清洁,家庭环境清洁_1,区域仓,华北
0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华北
156.0,4.0,14.181818181818182,11.0,27.859446518740796,776.1487603305784,31.261361570998908,100.0,100.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华北
42.0,4.0,3.8181818181818175,11.0,2.289032420366213,5.239669421487604,4.451761653343743,7.0,7.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华北
18.0,1.0,1.6363636363636365,11.0,1.8719327529067271,3.504132231404958,2.486326242032244,5.0,5.0,0.0,食品饮料,A,Large,食品饮料,进口食品,饮料冲调_1,区域仓,华北
47.0,3.0,4.2727272727272725,11.0,2.699862255439545,7.289256198347108,5.05425113597005,9.0,9.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_5,区域仓,华北
358.0,30.0,32.54545454545455,11.0,17.747540860963532,314.97520661157023,37.06995843242636,77.0,77.0,10.0,食品饮料,A,Large,食品饮料,进口食品,饮料冲调_1,区域仓,华北
2742.0,168.0,249.27272727272728,11.0,182.60344062729385,33344.016528925626,308.9998528978761,740.0,740.0,59.0,食品饮料,A,Large,厨具,水具,水具_7,区域仓,华北
110.0,6.0,10.0,11.0,8.842048302391149,78.18181818181819,13.348476249438292,28.0,28.0,1.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华北
38.0,2.0,3.4545454545454546,11.0,3.5255853508482398,12.429752066115702,4.935953440181174,11.0,11.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华北
51.0,5.0,4.636363636363637,11.0,4.09595648220684,16.776859504132233,6.186495556672394,12.0,12.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华北
13.0,0.0,1.181818181818182,11.0,1.4024771473219555,1.9669421487603305,1.834021909257456,3.0,3.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_5,区域仓,华北
27.0,0.0,2.4545454545454546,11.0,6.555547773570891,42.97520661157026,7.0,23.0,23.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华北
40.0,4.0,3.636363636363636,11.0,1.7200807207658635,2.9586776859504127,4.022663070879561,6.0,6.0,1.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_5,区域仓,华北
10.0,1.0,0.9090909090909092,11.0,0.6680426571226848,0.4462809917355371,1.1281521496355325,2.0,2.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,华北
23.0,2.0,2.090909090909091,11.0,1.2398346997259868,1.537190082644628,2.4308621740219887,4.0,4.0,0.0,食品饮料,A,Large,食品饮料,进口食品,饮料冲调_1,区域仓,华北
14.0,1.0,1.2727272727272727,11.0,1.4200453956193917,2.0165289256198347,1.9069251784911847,4.0,4.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华北
32.0,1.0,2.909090909090909,11.0,4.03292236596706,16.264462809917354,4.972652484064488,11.0,11.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华北
24.0,2.0,2.1818181818181817,11.0,1.5850541612875175,2.512396694214876,2.696799449852968,4.0,4.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华北
180.0,13.0,16.363636363636363,11.0,5.772548315050016,33.32231404958677,17.351971331549308,28.0,28.0,10.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,华中
12.0,1.0,1.0909090909090908,11.0,0.899954085146515,0.8099173553719008,1.4142135623730951,3.0,3.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华中
11.0,1.0,1.0,11.0,1.044465935734187,1.0909090909090908,1.4459976109624424,3.0,3.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华中
3.0,0.0,0.2727272727272727,11.0,0.616575453011388,0.3801652892561984,0.674199862463242,2.0,2.0,0.0,食品饮料,A,Large,食品饮料,进口食品,饮料冲调_1,区域仓,华中
76.0,7.0,6.909090909090909,11.0,3.26007655946202,10.62809917355372,7.639609699692541,11.0,11.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华中
698.0,48.0,63.45454545454545,11.0,31.227504299789768,975.1570247933884,70.72224801034228,126.0,126.0,20.0,食品饮料,A,Large,厨具,水具,水具_7,区域仓,华中
33.0,2.0,3.0,11.0,4.0,16.0,5.0,15.0,15.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,华中
9.0,0.0,0.8181818181818182,11.0,1.113404428537808,1.239669421487603,1.381698559415515,3.0,3.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华中
0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,食品饮料,A,Large,食品饮料,饮料冲调,饮料冲调_1,区域仓,华中
14.0,0.0,1.2727272727272727,11.0,1.9582417480489107,3.834710743801654,2.335496832484569,6.0,6.0,0.0,食品饮料,A,Large,食品饮料,休闲食品,休闲食品_1,区域仓,华中
24.0,0.0,2.1818181818181817,11.0,3.833303389510548,14.694214876033056,4.410730716621165,12.0,12.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华中
1287.0,88.0,117.0,11.0,101.09581413868548,10220.363636363636,154.62652953605223,394.0,394.0,26.0,食品饮料,A,Large,厨具,水具,水具_7,区域仓,华南
7.0,0.0,0.6363636363636364,11.0,1.067940011315521,1.1404958677685952,1.243163121016122,3.0,3.0,0.0,食品饮料,A,Large,食品饮料,粮油调味,粮油调味_2,区域仓,华南
84.0,7.0,7.636363636363637,11.0,4.791521437492524,22.958677685950416,9.01513878277685,15.0,15.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华南
26.0,2.0,2.363636363636364,11.0,1.431637795274875,2.049586776859504,2.76339711883103,5.0,5.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华南
5.0,0.0,0.4545454545454545,11.0,0.6555547773570889,0.4297520661157024,0.7977240352174656,2.0,2.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华南
17.0,2.0,1.5454545454545454,11.0,1.0756508696544758,1.15702479338843,1.882937743382544,3.0,3.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_6,区域仓,华南
10.0,0.0,0.9090909090909092,11.0,1.8317674254190803,3.355371900826446,2.04494943258218,6.0,6.0,0.0,食品饮料,A,Large,酒类,洋酒,洋酒_2,区域仓,华南
144.0,12.0,13.090909090909092,11.0,7.63311619261212,58.26446280991736,15.153757409842736,27.0,27.0,1.0,食品饮料,A,Large,食品饮料,进口食品,饮料冲调_1,区域仓,华南
9.0,0.0,0.8181818181818182,11.0,1.3360853142453697,1.7851239669421484,1.5666989036012806,4.0,4.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华南
0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华南
22.0,0.0,2.0,11.0,2.5584085962673253,6.545454545454546,3.2473765635439547,7.0,7.0,0.0,食品饮料,A,Large,食品饮料,饮料冲调,饮料冲调_1,区域仓,华南
43.0,1.0,3.909090909090909,11.0,6.487113736331372,42.08264462809917,7.573878554851297,22.0,22.0,0.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_1,区域仓,华南
119.0,10.0,10.818181818181818,11.0,5.131333015152758,26.33057851239669,11.973455489692038,21.0,21.0,4.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,华南
29.0,2.0,2.636363636363636,11.0,1.4937887931959075,2.231404958677686,3.0301515113634467,6.0,6.0,0.0,食品饮料,A,Large,厨具,水具,水具_7,区域仓,华南
118.0,12.0,10.727272727272728,11.0,5.462115958472656,29.834710743801654,12.037819192407357,22.0,22.0,2.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_2,区域仓,华南
79.0,7.0,7.181818181818182,11.0,3.688265959109235,13.603305785123966,8.073525759036023,13.0,13.0,2.0,食品饮料,A,Large,食品饮料,进口食品,进口食品_6,区域仓,华南
